"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"143","PGEN_.00g058440","cellular component assembly",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"144","PGEN_.00g058440","cellular component assembly",0.00892204692777014,"GO:0051290","protein heterotetramerization","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"145","PGEN_.00g058440","cell junction organization",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"146","PGEN_.00g058440","cell morphogenesis",0.00149415732967458,"GO:0050771","negative regulation of axonogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"147","PGEN_.00g058440","cell junction organization",0.000351703829489826,"GO:1904395","positive regulation of skeletal muscle acetylcholine-gated channel clustering","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"148","PGEN_.00g058440","immune system process",0.0335179098212934,"GO:0051607","defense response to virus","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"149","PGEN_.00g058440","anatomical structure development",0.00282372109707748,"GO:0009953","dorsal/ventral pattern formation","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"150","PGEN_.00g058440","anatomical structure development",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"151","PGEN_.00g058440","cell motility",0.000837297460410429,"GO:0016477","cell migration","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"152","PGEN_.00g058440","response to stress",0.0095284342167367,"GO:0045087","innate immune response","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"153","PGEN_.00g058440","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"154","PGEN_.00g058440","anatomical structure development",0.00546272970326702,"GO:0060612","adipose tissue development","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"155","PGEN_.00g058440","anatomical structure development",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"156","PGEN_.00g058440","response to stress",0.0377487086954832,"GO:0050829","defense response to Gram-negative bacterium","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"157","PGEN_.00g058440","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"158","PGEN_.00g058440","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"159","PGEN_.00g058530","cell differentiation",0.00149415732967458,"GO:0050771","negative regulation of axonogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"160","PGEN_.00g058530","anatomical structure development",0.0438798265576095,"GO:0042733","embryonic digit morphogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"161","PGEN_.00g058530","cell junction organization",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"162","PGEN_.00g058530","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"163","PGEN_.00g058530","anatomical structure development",0.00134915656754333,"GO:0009954","proximal/distal pattern formation","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"164","PGEN_.00g058530","anatomical structure development",0.0183451679287498,"GO:0042475","odontogenesis of dentin-containing tooth","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"165","PGEN_.00g058530","anatomical structure development",0.0403477259088927,"GO:0001942","hair follicle development","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"166","PGEN_.00g058530","anatomical structure development",0.00761228340132432,"GO:0008584","male gonad development","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"167","PGEN_.00g058530","cell junction organization",0.000283487540612603,"GO:1901631","positive regulation of presynaptic membrane organization","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"168","PGEN_.00g058530","cell junction organization",0.0304531396000049,"GO:0050808","synapse organization","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"169","PGEN_.00g058530","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"170","PGEN_.00g058530","cellular component assembly",0.00892204692777014,"GO:0051290","protein heterotetramerization","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"171","PGEN_.00g058530","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"172","PGEN_.00g058530","cell morphogenesis",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"173","PGEN_.00g058530","cellular component assembly",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"174","PGEN_.00g058530","cell junction organization",0.00194508934332998,"GO:0071340","skeletal muscle acetylcholine-gated channel clustering","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"175","PGEN_.00g058530","cellular component assembly",0.00308744683633809,"GO:0030032","lamellipodium assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"176","PGEN_.00g058530","anatomical structure development",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"177","PGEN_.00g058530","cell junction organization",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"178","PGEN_.00g058530","anatomical structure formation invo...",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"179","PGEN_.00g058530","anatomical structure development",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"180","PGEN_.00g058530","cell differentiation",0.0401835413900646,"GO:0007409","axonogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"181","PGEN_.00g058530","immune system process",0.0095284342167367,"GO:0045087","innate immune response","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"182","PGEN_.00g058530","anatomical structure development",0.00546272970326702,"GO:0060612","adipose tissue development","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"183","PGEN_.00g058530","anatomical structure development",0.00149415732967458,"GO:0050771","negative regulation of axonogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"184","PGEN_.00g058530","cell motility",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"185","PGEN_.00g058530","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"186","PGEN_.00g058530","anatomical structure development",0.00282372109707748,"GO:0009953","dorsal/ventral pattern formation","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"187","PGEN_.00g058530","cellular component assembly",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"188","PGEN_.00g058530","response to stress",0.0335179098212934,"GO:0051607","defense response to virus","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"189","PGEN_.00g058530","cell junction organization",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"190","PGEN_.00g058530","immune system process",0.00057242546316402,"GO:0019730","antimicrobial humoral response","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"191","PGEN_.00g058530","response to stress",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"192","PGEN_.00g058530","immune system process",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"193","PGEN_.00g058530","cellular component assembly",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"194","PGEN_.00g058530","cellular protein modification proce...",0.01605108939564,"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"195","PGEN_.00g058530","locomotion",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"196","PGEN_.00g058530","cell differentiation",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"197","PGEN_.00g058530","cell junction organization",0.000351703829489826,"GO:1904395","positive regulation of skeletal muscle acetylcholine-gated channel clustering","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"198","PGEN_.00g058530","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
