"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"141","PGEN_.00g077840","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"142","PGEN_.00g077840","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"143","PGEN_.00g077840","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"144","PGEN_.00g077840","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"145","PGEN_.00g077840","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"146","PGEN_.00g077840","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"147","PGEN_.00g077840","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"148","PGEN_.00g077840","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"149","PGEN_.00g083050","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"150","PGEN_.00g083050","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"151","PGEN_.00g083050","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"152","PGEN_.00g083050","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"153","PGEN_.00g083050","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"154","PGEN_.00g083050","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"155","PGEN_.00g083050","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"156","PGEN_.00g083050","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"157","PGEN_.00g083050","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"158","PGEN_.00g083050","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","FMRFamide receptor (DFR) (DrmFMRFa-R)"
"159","PGEN_.00g083640","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"160","PGEN_.00g083640","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"161","PGEN_.00g083640","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"162","PGEN_.00g083640","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"163","PGEN_.00g083640","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"164","PGEN_.00g083640","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"165","PGEN_.00g083640","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"166","PGEN_.00g083640","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"167","PGEN_.00g083640","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"168","PGEN_.00g083640","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"169","PGEN_.00g083640","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"170","PGEN_.00g083640","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"171","PGEN_.00g083640","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"172","PGEN_.00g083640","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"173","PGEN_.00g083640","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"174","PGEN_.00g083640","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"175","PGEN_.00g083640","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)"
"176","PGEN_.00g092010","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"177","PGEN_.00g092010","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"178","PGEN_.00g092010","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"179","PGEN_.00g092010","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"180","PGEN_.00g092010","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"181","PGEN_.00g092010","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"182","PGEN_.00g092010","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"183","PGEN_.00g092010","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"184","PGEN_.00g092010","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"185","PGEN_.00g092010","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"186","PGEN_.00g092010","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"
"187","PGEN_.00g093280","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"188","PGEN_.00g093280","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"189","PGEN_.00g093280","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"190","PGEN_.00g093280","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"191","PGEN_.00g093280","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"192","PGEN_.00g093280","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
