"","Pgen_ID","gene","day_count","Days","Category"
"681","PGEN_.00g287980","Sodium/myo-inositol cotransporter 2 (Na(+)/myo-inositol cotransporter 2) (Sodium-dependent glucose cotransporter) (Sodium/glucose cotransporter KST1) (Sodium/myo-inositol transporter 2) (SMIT2) (Solute carrier family 5 member 11)",3,"c(Day14, Day7, Day21)","all_days"
"682","PGEN_.00g288810","Erythrocyte band 7 integral membrane protein (Protein 7.2b) (Stomatin)",3,"c(Day21, Day7, Day14)","all_days"
"683","PGEN_.00g288870","Glucose dehydrogenase [FAD, quinone] (EC 1.1.5.9) [Cleaved into: Glucose dehydrogenase [FAD, quinone] short protein]",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"684","PGEN_.00g289270","Usherin (Usher syndrome type IIa protein) (Usher syndrome type-2A protein)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"685","PGEN_.00g289780","Probable V-type proton ATPase subunit G (V-ATPase subunit G) (Vacuolar proton pump subunit G)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"686","PGEN_.00g289900",NA,2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"687","PGEN_.00g290650",NA,3,"c(Day7, Day21, Day14)","all_days"
"688","PGEN_.00g291960","Ankyrin repeat domain-containing protein 54",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"689","PGEN_.00g292880","Abnormal spindle-like microcephaly-associated protein homolog",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"690","PGEN_.00g293270","Perlucin-like protein",3,"c(Day7, Day21, Day14)","all_days"
"691","PGEN_.00g293320","GTPase IMAP family member 7 (Immunity-associated nucleotide 7 protein) (IAN-7)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"692","PGEN_.00g293610",NA,3,"c(Day7, Day21, Day14)","all_days"
"693","PGEN_.00g293880",NA,3,"c(Day14, Day21, Day7)","all_days"
"694","PGEN_.00g294230","Carnitine O-acetyltransferase (Carnitine acetylase) (EC 2.3.1.7) (Carnitine acetyltransferase) (CAT) (CrAT)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"695","PGEN_.00g294360",NA,2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"696","PGEN_.00g297150","Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (TBP-interacting protein of 120 kDa A) (TBP-interacting protein 120A) (p120 CAND1)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"697","PGEN_.00g297280","Myotubularin-related protein 9 (Inactive phosphatidylinositol 3-phosphatase 9)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"698","PGEN_.00g297360",NA,3,"c(Day7, Day21, Day14)","all_days"
"699","PGEN_.00g297390",NA,3,"c(Day7, Day14, Day21)","all_days"
"700","PGEN_.00g297410",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"701","PGEN_.00g297700",NA,2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"702","PGEN_.00g297720",NA,3,"c(Day14, Day7, Day21)","all_days"
"703","PGEN_.00g297740",NA,3,"c(Day7, Day21, Day14)","all_days"
"704","PGEN_.00g297890",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"705","PGEN_.00g297980","Protein disulfide-isomerase A6 (EC 5.3.4.1) (Calcium-binding protein 1) (CaBP1) (Protein disulfide isomerase P5) (Thioredoxin domain-containing protein 7)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"706","PGEN_.00g298200","Cathepsin B (EC 3.4.22.1) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain]",3,"c(Day7, Day21, Day14)","all_days"
"707","PGEN_.00g298410","Cathepsin B (EC 3.4.22.1) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain]",3,"c(Day14, Day7, Day21)","all_days"
"708","PGEN_.00g298670",NA,2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"709","PGEN_.00g299010",NA,3,"c(Day21, Day7, Day14)","all_days"
"710","PGEN_.00g299330","DNA replication licensing factor MCM3 (EC 3.6.4.12) (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3) (RLF subunit beta) (p102)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"711","PGEN_.00g299830",NA,3,"c(Day14, Day21, Day7)","all_days"
"712","PGEN_.00g300030","Peroxisomal acyl-coenzyme A oxidase 1 (AOX) (EC 1.3.3.6) (Palmitoyl-CoA oxidase) [Cleaved into: Peroxisomal acyl-CoA oxidase 1, A chain; Peroxisomal acyl-CoA oxidase 1, B chain; Peroxisomal acyl-CoA oxidase 1, C chain]",3,"c(Day7, Day21, Day14)","all_days"
"713","PGEN_.00g301660","Acetylcholinesterase (AChE) (EC 3.1.1.7)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"714","PGEN_.00g301690","NPC intracellular cholesterol transporter 1 (Niemann-Pick C1 protein)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"715","PGEN_.00g302780","General transcription factor 3C polypeptide 2 (TF3C-beta) (Transcription factor IIIC 110 kDa subunit) (TFIIIC 110 kDa subunit) (TFIIIC110) (Transcription factor IIIC subunit beta)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"716","PGEN_.00g303150","Zinc finger and SCAN domain-containing protein 21 (CtFIN51) (Transcription factor RU49) (Zinc finger protein 38) (Zfp-38)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"717","PGEN_.00g304580","Perlucin-like protein",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"718","PGEN_.00g304970","Vertnin",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"719","PGEN_.00g305230","Sorting nexin-17",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"720","PGEN_.00g305330","Poly(U)-specific endoribonuclease (EC 3.1.-.-) (Placental protein 11-related protein) (PP11-related protein) (Protein endoU) (T-cell-specific protein 30) (Tcl-30) (Uridylate-specific endoribonuclease)",3,"c(Day21, Day7, Day14)","all_days"
"721","PGEN_.00g305370","Vitelline membrane outer layer protein 1 (VMO-1) (VMO-I) (VMOI)",3,"c(Day14, Day21, Day7)","all_days"
"722","PGEN_.00g305410",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"723","PGEN_.00g305460",NA,3,"c(Day7, Day14, Day21)","all_days"
"724","PGEN_.00g305960","Ras-related protein Rab-32",3,"c(Day14, Day7, Day21)","all_days"
"725","PGEN_.00g306160",NA,3,"c(Day14, Day7, Day21)","all_days"
"726","PGEN_.00g306170",NA,3,"c(Day14, Day21, Day7)","all_days"
"727","PGEN_.00g306190",NA,3,"c(Day14, Day21, Day7)","all_days"
"728","PGEN_.00g306890","Adenylyl cyclase-associated protein 1 (CAP 1)",3,"c(Day14, Day21, Day7)","all_days"
"729","PGEN_.00g307120","Putative 1-phosphatidylinositol 3-phosphate 5-kinase (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (Type III PIP kinase) (PIPkin-III)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"730","PGEN_.00g308130","Transcription factor GATA-4 (GATA-binding factor 4) (Fragment)",3,"c(Day21, Day7, Day14)","all_days"
"731","PGEN_.00g308530","Protein hunchback (Fragment)",3,"c(Day7, Day14, Day21)","all_days"
"732","PGEN_.00g308910","Glutamate--cysteine ligase catalytic subunit (EC 6.3.2.2) (GCS heavy chain) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"733","PGEN_.00g309920","17-beta-hydroxysteroid dehydrogenase 13 (17-beta-HSD 13) (EC 1.1.-.-) (Alcohol dehydrogenase PAN1B-like) (Short-chain dehydrogenase/reductase 9)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"734","PGEN_.00g310290","Aspartyl/asparaginyl beta-hydroxylase (EC 1.14.11.16) (Aspartate beta-hydroxylase) (ASP beta-hydroxylase) (Peptide-aspartate beta-dioxygenase)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"735","PGEN_.00g311250","Zinc finger protein 91 (Zinc finger protein HPF7) (Zinc finger protein HTF10)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"736","PGEN_.00g311290","Hydroxyacid-oxoacid transhydrogenase, mitochondrial (HOT) (EC 1.1.99.24) (Alcohol dehydrogenase iron-containing protein 1) (ADHFe1)",3,"c(Day7, Day14, Day21)","all_days"
"737","PGEN_.00g311860","Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"738","PGEN_.00g311940",NA,3,"c(Day7, Day14, Day21)","all_days"
"739","PGEN_.00g311950",NA,3,"c(Day7, Day14, Day21)","all_days"
"740","PGEN_.00g312070",NA,3,"c(Day7, Day21, Day14)","all_days"
"741","PGEN_.00g312080","Peptidyl-glycine alpha-amidating monooxygenase A (PAM-A) (Peptide C-terminal alpha-amidating enzyme I) (AE-I) (Peptidyl-glycine alpha-amidating monooxygenase I) [Includes: Peptidylglycine alpha-hydroxylating monooxygenase A (PHM-A) (EC 1.14.17.3); Peptidyl-alpha-hydroxyglycine alpha-amidating lyase A (EC 4.3.2.5) (Peptidylamidoglycolate lyase-A) (PAL-A)]",3,"c(Day21, Day7, Day14)","all_days"
"742","PGEN_.00g312460","Sialin (H(+)/nitrate cotransporter) (H(+)/sialic acid cotransporter) (AST) (Membrane glycoprotein HP59) (Solute carrier family 17 member 5) (Vesicular H(+)/Aspartate-glutamate cotransporter)",3,"c(Day7, Day21, Day14)","all_days"
"743","PGEN_.00g312490","Tetratricopeptide repeat protein 39C (TPR repeat protein 39C)",3,"c(Day14, Day21, Day7)","all_days"
"744","PGEN_.00g313720","WASH complex subunit 2",3,"c(Day7, Day14, Day21)","all_days"
"745","PGEN_.00g313730","WASH complex subunit 2A",3,"c(Day14, Day21, Day7)","all_days"
"746","PGEN_.00g313880",NA,3,"c(Day7, Day21, Day14)","all_days"
"747","PGEN_.00g313920","Clathrin light chain A (Lca)",3,"c(Day14, Day21, Day7)","all_days"
"748","PGEN_.00g313940",NA,3,"c(Day21, Day7, Day14)","all_days"
"749","PGEN_.00g314050","Tetratricopeptide repeat protein 38 (TPR repeat protein 38)",3,"c(Day21, Day7, Day14)","all_days"
"750","PGEN_.00g314520","Vitelline membrane outer layer protein 1 (VMO-1) (VMO-I) (VMOI)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"751","PGEN_.00g314540","Vitelline membrane outer layer protein 1 (VMO-1) (VMO-I) (VMOI)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"752","PGEN_.00g315340",NA,2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"753","PGEN_.00g315380","Vitelline membrane outer layer protein 1 (VMO-1) (VMO-I) (VMOI)",3,"c(Day7, Day14, Day21)","all_days"
"754","PGEN_.00g315400","Vitelline membrane outer layer protein 1 (VMO-1) (VMO-I) (VMOI)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"755","PGEN_.00g315430","Vitelline membrane outer layer protein 1 (VMO-1) (VMO-I) (VMOI)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"756","PGEN_.00g316020",NA,3,"c(Day7, Day14, Day21)","all_days"
"757","PGEN_.00g316080","Nose resistant to fluoxetine protein 6 (Protein nrf-6)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"758","PGEN_.00g316580",NA,3,"c(Day7, Day14, Day21)","all_days"
"759","PGEN_.00g317160","Beta,beta-carotene 9',10'-oxygenase (EC 1.13.11.71) (B-diox-II) (Beta-carotene dioxygenase 2)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"760","PGEN_.00g317830","Solute carrier family 12 member 9",3,"c(Day14, Day21, Day7)","all_days"
"761","PGEN_.00g318340","DnaJ homolog subfamily C member 16",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"762","PGEN_.00g318380","Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"763","PGEN_.00g318440","Brevican core protein (Brain-enriched hyaluronan-binding protein) (BEHAB) (Chondroitin sulfate proteoglycan 7)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"764","PGEN_.00g318470",NA,2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"765","PGEN_.00g318540","Short-chain dehydrogenase/reductase 3 (EC 1.1.1.300) (DD83.1) (Retinal short-chain dehydrogenase/reductase 1) (retSDR1) (Retinol dehydrogenase 17) (Short chain dehydrogenase/reductase family 16C member 1)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"766","PGEN_.00g318770","Queuosine salvage protein",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"767","PGEN_.00g318780","Cytochrome P450 4F4 (EC 1.14.14.1) (CYPIVF4)",3,"c(Day7, Day14, Day21)","all_days"
"768","PGEN_.00g318960","ATP-dependent translocase ABCB1 (ATP-binding cassette sub-family B member 1) (Multidrug resistance protein 1) (EC 7.6.2.2) (P-glycoprotein 1) (Phospholipid transporter ABCB1) (EC 7.6.2.1) (CD antigen CD243)",3,"c(Day21, Day14, Day7)","all_days"
"769","PGEN_.00g319270","Vigilin (High density lipoprotein-binding protein) (HDL-binding protein)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"770","PGEN_.00g321220","Neprilysin (EC 3.4.24.11) (Atriopeptidase) (Enkephalinase) (Neutral endopeptidase 24.11) (NEP) (Neutral endopeptidase) (Skin fibroblast elastase) (SFE) (CD antigen CD10)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"771","PGEN_.00g321430","Solute carrier family 35 member F6 (ANT2-binding protein) (ANT2BP) (Transport and Golgi organization 9 homolog)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"772","PGEN_.00g321620",NA,2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"773","PGEN_.00g321630","Kinesin-like protein KIF20A",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"774","PGEN_.00g321820",NA,2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"775","PGEN_.00g321900","pre-mRNA 3' end processing protein WDR33 (WD repeat-containing protein 33) (WD repeat-containing protein of 146 kDa)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"776","PGEN_.00g323100","Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"777","PGEN_.00g323450","Endoglucanase E-4 (EC 3.2.1.4) (Cellulase E-4) (Cellulase E4) (Endo-1,4-beta-glucanase E-4)",3,"c(Day7, Day14, Day21)","all_days"
"778","PGEN_.00g324330","Cationic amino acid transporter 2 (CAT-2) (CAT2) (cCAT-2) (Low affinity cationic amino acid transporter 2) (Solute carrier family 7 member 2)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"779","PGEN_.00g325090","C-type lectin domain family 17, member A (Prolectin)",3,"c(Day21, Day14, Day7)","all_days"
"780","PGEN_.00g325430","Coatomer subunit beta' (Beta'-coat protein) (Beta'-COP) (p102)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"781","PGEN_.00g325710","D-erythrulose reductase (EC 1.1.1.162) (Probable L-xylulose reductase) (XR) (EC 1.1.1.10)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"782","PGEN_.00g326130","Zinc finger protein 678",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"783","PGEN_.00g326620","Endoglucanase (EC 3.2.1.4) (Cellulase) (Endo-1,4-beta-glucanase) (Spore germination protein 270-6)",3,"c(Day7, Day21, Day14)","all_days"
"784","PGEN_.00g327660",NA,2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"785","PGEN_.00g327850","Ganglioside GM2 activator (Cerebroside sulfate activator protein) (GM2-AP) (Sphingolipid activator protein 3) (SAP-3)",3,"c(Day21, Day7, Day14)","all_days"
"786","PGEN_.00g329120","Titin (EC 2.7.11.1) (Connectin)",3,"c(Day7, Day14, Day21)","all_days"
"787","PGEN_.00g329150","Myosin light chain kinase, smooth muscle (MLCK) (smMLCK) (EC 2.7.11.18) (Kinase-related protein) (KRP) (Telokin) [Cleaved into: Myosin light chain kinase, smooth muscle, deglutamylated form]",3,"c(Day7, Day14, Day21)","all_days"
"788","PGEN_.00g329260",NA,2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"789","PGEN_.00g329750",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"790","PGEN_.00g330130",NA,2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"791","PGEN_.00g330240","von Willebrand factor C domain-containing protein 2-like",3,"c(Day7, Day14, Day21)","all_days"
"792","PGEN_.00g331050","Neurabin-2 (Neurabin-II) (Neural tissue-specific F-actin-binding protein II) (PP1bp134) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin) (p130)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"793","PGEN_.00g331300","Spermatogenesis-associated serine-rich protein 2 (Serine-rich spermatocytes and round spermatid 59 kDa protein) (p59scr)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"794","PGEN_.00g331660","NFX1-type zinc finger-containing protein 1",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"795","PGEN_.00g331740","AP-3 complex subunit beta-1 (Adaptor protein complex AP-3 subunit beta-1) (Adaptor-related protein complex 3 subunit beta-1) (Beta-3A-adaptin) (Clathrin assembly protein complex 3 beta-1 large chain)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"796","PGEN_.00g331940","DnaJ homolog subfamily C member 13 (Required for receptor-mediated endocytosis 8) (RME-8)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"797","PGEN_.00g332010","DnaJ homolog subfamily C member 13 (Required for receptor-mediated endocytosis 8) (RME-8)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"798","PGEN_.00g332330","RCC1 and BTB domain-containing protein 1 (Chronic lymphocytic leukemia deletion region gene 7 protein) (CLL deletion region gene 7 protein) (Regulator of chromosome condensation and BTB domain-containing protein 1)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"799","PGEN_.00g332560","Hemicentin-1 (Fibulin-6) (FIBL-6)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"800","PGEN_.00g332620","2',5'-phosphodiesterase 12 (2'-PDE) (2-PDE) (EC 3.1.4.-) (Mitochondrial deadenylase) (EC 3.1.13.4)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"801","PGEN_.00g332950",NA,3,"c(Day7, Day14, Day21)","all_days"
"802","PGEN_.00g333110","Acyl-CoA dehydrogenase family member 10 (ACAD-10) (EC 1.3.99.-)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"803","PGEN_.00g334080",NA,3,"c(Day14, Day21, Day7)","all_days"
"804","PGEN_.00g334420",NA,3,"c(Day21, Day7, Day14)","all_days"
"805","PGEN_.00g334480","Collagen alpha-6(VI) chain",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"806","PGEN_.00g337470","eIF-2-alpha kinase GCN2 (serine/threonine-protein kinase GCN2) (EC 2.7.11.1)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"807","PGEN_.00g338430","Innexin unc-9 (Uncoordinated protein 9)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"808","PGEN_.00g338640","Vesicle-fusing ATPase (EC 3.6.4.6) (N-ethylmaleimide-sensitive fusion protein) (NEM-sensitive fusion protein) (Vesicular-fusion protein NSF)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"809","PGEN_.00g339560",NA,2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"810","PGEN_.00g339710",NA,3,"c(Day14, Day21, Day7)","all_days"
"811","PGEN_.00g339890","Iporin (Interacting protein of Rab1) (RUN and SH3 domain-containing protein 2)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"812","PGEN_.00g339990","Ras-related protein Rab-8A",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"813","PGEN_.00g340090","Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain)",3,"c(Day21, Day14, Day7)","all_days"
"814","PGEN_.00g340770",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"815","PGEN_.00g340820","Ras-related protein Rab-11B (ORA3)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"816","PGEN_.00g342030","Sodium- and chloride-dependent GABA transporter ine (Protein inebriated) (Protein receptor oscillation A)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"817","PGEN_.00g342850","Unconventional myosin-Va (Dilute myosin heavy chain, non-muscle) (Myosin heavy chain 12) (Myosin-12) (Myoxin)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"818","PGEN_.00g342950","Unconventional myosin-Vb",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"819","PGEN_.00g344510","Collectin-12 (Collectin placenta protein 1) (CL-P1) (Nurse cell scavenger receptor 2)",3,"c(Day14, Day21, Day7)","all_days"
"820","PGEN_.00g344880",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"821","PGEN_.00g344910","Hemicentin-1 (Fibulin-6) (FIBL-6)",3,"c(Day7, Day21, Day14)","all_days"
"822","PGEN_.00g344990","Neurotrypsin (EC 3.4.21.-) (Serine protease 12)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"823","PGEN_.00g345120",NA,3,"c(Day14, Day21, Day7)","all_days"
"824","PGEN_.00g345170","Iron-responsive element-binding protein 2 (IRE-BP 2) (Iron regulatory protein 2) (IRP2)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"825","PGEN_.00g345220","Exopolyphosphatase PRUNE1 (EC 3.6.1.1) (PRUNEM1)",3,"c(Day14, Day7, Day21)","all_days"
"826","PGEN_.00g345340",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"827","PGEN_.00g345610","Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]",3,"c(Day7, Day14, Day21)","all_days"
"828","PGEN_.00g345620","LARGE xylosyl- and glucuronyltransferase 2 (EC 2.4.-.-) (Glycosyltransferase-like 1B) [Includes: Xylosyltransferase LARGE2 (EC 2.4.2.-); Beta-1,3-glucuronyltransferase LARGE2 (EC 2.4.1.-)]",3,"c(Day7, Day14, Day21)","all_days"
"829","PGEN_.00g345680","Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]",3,"c(Day14, Day7, Day21)","all_days"
"830","PGEN_.00g346230","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"831","PGEN_.00g346560","Dipeptidyl peptidase 8 (DP8) (EC 3.4.14.5) (Dipeptidyl peptidase IV-related protein 1) (DPRP-1) (Dipeptidyl peptidase VIII) (DPP VIII) (Prolyl dipeptidase DPP8)",3,"c(Day14, Day7, Day21)","all_days"
"832","PGEN_.00g347630","CUGBP Elav-like family member 4 (CELF-4) (Bruno-like protein 4) (CUG-BP- and ETR-3-like factor 4) (RNA-binding protein BRUNOL-4)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"833","PGEN_.00g347940","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha) (RING-type E3 ubiquitin transferase rnf213-alpha)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"834","PGEN_.00g348040","Hemicentin-2",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"835","PGEN_.00g348160","Vacuolar protein sorting-associated protein 13A (Chorea-acanthocytosis protein homolog) (Chorein)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"836","PGEN_.00g348220","Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain]",3,"c(Day14, Day21, Day7)","all_days"
"837","PGEN_.00g348370",NA,2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"838","PGEN_.00g348570","Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain]",3,"c(Day21, Day7, Day14)","all_days"
"839","PGEN_.00g348850","Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta) (EC 3.1.3.48) (Density-enhanced phosphatase 1) (DEP-1) (HPTP eta) (Protein-tyrosine phosphatase receptor type J) (R-PTP-J) (CD antigen CD148)",3,"c(Day14, Day21, Day7)","all_days"
