"","Gene_IDs","slim_term","slim_cat","Gene_count","module_day","Day","moduleColor","Uniprot","Gene_term_EC","gene"
"97","PGEN_.00g012190","transport","GO:0006810",68,"Day14_brown","Day14","brown","P62743","AP-2 complex subunit sigma (Adaptor protein complex AP-2 subunit sigma) (Adaptor-related protein complex 2 subunit sigma) (Clathrin assembly protein 2 sigma small chain) (Clathrin coat assembly protein AP17) (Clathrin coat-associated protein AP17) (Plasma membrane adaptor AP-2 17 kDa protein) (Sigma-adaptin 3b) (Sigma2-adaptin)","AP-2 complex subunit sigma "
"98","PGEN_.00g012340","biosynthetic process","GO:0009058",40,"Day21_pink","Day21","pink","Q8VDQ8","NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2) (mSIR2L2)","NAD-dependent protein deacetylase sirtuin-2 "
"99","PGEN_.00g012340","cellular nitrogen compound metaboli...","GO:0034641",40,"Day21_pink","Day21","pink","Q8VDQ8","NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2) (mSIR2L2)","NAD-dependent protein deacetylase sirtuin-2 "
"100","PGEN_.00g012340","cell death","GO:0008219",29,"Day21_pink","Day21","pink","Q8VDQ8","NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2) (mSIR2L2)","NAD-dependent protein deacetylase sirtuin-2 "
"101","PGEN_.00g012890","cellular nitrogen compound metaboli...","GO:0034641",40,"Day21_pink","Day21","pink","Q99M87","DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (mTid-1) (Tumorous imaginal discs protein Tid56 homolog)","DnaJ homolog subfamily A member 3, mitochondrial "
"102","PGEN_.00g012890","cell death","GO:0008219",29,"Day21_pink","Day21","pink","Q99M87","DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (mTid-1) (Tumorous imaginal discs protein Tid56 homolog)","DnaJ homolog subfamily A member 3, mitochondrial "
"103","PGEN_.00g012890","biosynthetic process","GO:0009058",40,"Day21_pink","Day21","pink","Q99M87","DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (mTid-1) (Tumorous imaginal discs protein Tid56 homolog)","DnaJ homolog subfamily A member 3, mitochondrial "
"104","PGEN_.00g013170","lipid metabolic process","GO:0006629",10,"Day14_brown","Day14","brown","Q9DGJ3","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"105","PGEN_.00g013170","small molecule metabolic process","GO:0044281",10,"Day14_brown","Day14","brown","Q9DGJ3","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"106","PGEN_.00g013400","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q8TBE0","Bromo adjacent homology domain-containing 1 protein (BAH domain-containing protein 1)","Bromo adjacent homology domain-containing 1 protein "
"107","PGEN_.00g013400","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q8TBE0","Bromo adjacent homology domain-containing 1 protein (BAH domain-containing protein 1)","Bromo adjacent homology domain-containing 1 protein "
"108","PGEN_.00g013560","protein transport","GO:0015031",37,"Day21_blue","Day21","blue","Q08DB5","Syntaxin-5","Syntaxin-5"
"109","PGEN_.00g013560","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q08DB5","Syntaxin-5","Syntaxin-5"
"110","PGEN_.00g014140","catabolic process","GO:0009056",20,"Day14_brown","Day14","brown","O15040","Tectonin beta-propeller repeat-containing protein 2 (WD repeat-containing protein KIAA0329/KIAA0297)","Tectonin beta-propeller repeat-containing protein 2 "
"111","PGEN_.00g014140","catabolic process","GO:0009056",27,"Day21_blue","Day21","blue","O15040","Tectonin beta-propeller repeat-containing protein 2 (WD repeat-containing protein KIAA0329/KIAA0297)","Tectonin beta-propeller repeat-containing protein 2 "
"112","PGEN_.00g014240","cellular nitrogen compound metaboli...","GO:0034641",12,"Day14_pink","Day14","pink","Q9H165","B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)","B-cell lymphoma/leukemia 11A "
"113","PGEN_.00g014240","biosynthetic process","GO:0009058",12,"Day14_pink","Day14","pink","Q9H165","B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)","B-cell lymphoma/leukemia 11A "
"114","PGEN_.00g014380","transport","GO:0006810",48,"Day7_brown","Day7","brown","P54923","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase) (EC 3.2.2.19) (ADP-ribose-L-arginine cleaving enzyme)","[Protein ADP-ribosylarginine] hydrolase "
"115","PGEN_.00g014380","protein transport","GO:0015031",20,"Day7_brown","Day7","brown","P54923","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase) (EC 3.2.2.19) (ADP-ribose-L-arginine cleaving enzyme)","[Protein ADP-ribosylarginine] hydrolase "
"116","PGEN_.00g014620","biosynthetic process","GO:0009058",47,"Day7_yellow","Day7","yellow","Q9ULG1","Chromatin-remodeling ATPase INO80 (hINO80) (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80) (INO80 complex subunit A)","Chromatin-remodeling ATPase INO80 "
"117","PGEN_.00g014620","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","Q9ULG1","Chromatin-remodeling ATPase INO80 (hINO80) (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80) (INO80 complex subunit A)","Chromatin-remodeling ATPase INO80 "
"118","PGEN_.00g014630","cellular nitrogen compound metaboli...","GO:0034641",29,"Day21_red","Day21","red","Q6ZPV2","Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80)","Chromatin-remodeling ATPase INO80 "
"119","PGEN_.00g014630","response to stress","GO:0006950",15,"Day21_red","Day21","red","Q6ZPV2","Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80)","Chromatin-remodeling ATPase INO80 "
"120","PGEN_.00g014630","DNA metabolic process","GO:0006259",15,"Day21_red","Day21","red","Q6ZPV2","Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80)","Chromatin-remodeling ATPase INO80 "
"121","PGEN_.00g014740","small molecule metabolic process","GO:0044281",10,"Day14_brown","Day14","brown","P61917","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"122","PGEN_.00g014740","lipid metabolic process","GO:0006629",10,"Day14_brown","Day14","brown","P61917","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"123","PGEN_.00g015220","cellular protein modification proce...","GO:0006464",16,"Day21_yellow","Day21","yellow","Q0IID7","Dual specificity protein phosphatase 10 (EC 3.1.3.16) (EC 3.1.3.48)","Dual specificity protein phosphatase 10 "
"124","PGEN_.00g015770","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q5RBN9","Transcriptional adapter 2-beta","Transcriptional adapter 2-beta"
"125","PGEN_.00g015770","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q5RBN9","Transcriptional adapter 2-beta","Transcriptional adapter 2-beta"
"126","PGEN_.00g015880","cytoskeleton organization","GO:0007010",17,"Day21_yellow","Day21","yellow","Q9NRC6","Spectrin beta chain, non-erythrocytic 5 (Beta-V spectrin)","Spectrin beta chain, non-erythrocytic 5 "
"127","PGEN_.00g016570","locomotion","GO:0040011",23,"Day21_yellow","Day21","yellow","Q5VT25","Serine/threonine-protein kinase MRCK alpha (EC 2.7.11.1) (CDC42-binding protein kinase alpha) (DMPK-like alpha) (Myotonic dystrophy kinase-related CDC42-binding kinase alpha) (MRCK alpha) (Myotonic dystrophy protein kinase-like alpha)","Serine/threonine-protein kinase MRCK alpha "
"128","PGEN_.00g016570","cell motility","GO:0048870",23,"Day21_yellow","Day21","yellow","Q5VT25","Serine/threonine-protein kinase MRCK alpha (EC 2.7.11.1) (CDC42-binding protein kinase alpha) (DMPK-like alpha) (Myotonic dystrophy kinase-related CDC42-binding kinase alpha) (MRCK alpha) (Myotonic dystrophy protein kinase-like alpha)","Serine/threonine-protein kinase MRCK alpha "
"129","PGEN_.00g017110","cellular nitrogen compound metaboli...","GO:0034641",29,"Day21_red","Day21","red","P97481","Endothelial PAS domain-containing protein 1 (EPAS-1) (HIF-1-alpha-like factor) (HLF) (mHLF) (HIF-related factor) (HRF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha)","Endothelial PAS domain-containing protein 1 "
"130","PGEN_.00g017110","biosynthetic process","GO:0009058",15,"Day21_red","Day21","red","P97481","Endothelial PAS domain-containing protein 1 (EPAS-1) (HIF-1-alpha-like factor) (HLF) (mHLF) (HIF-related factor) (HRF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha)","Endothelial PAS domain-containing protein 1 "
"131","PGEN_.00g017130","cellular nitrogen compound metaboli...","GO:0034641",12,"Day14_pink","Day14","pink","Q3U1U7","Aryl hydrocarbon receptor repressor (AhR repressor) (AhRR)","Aryl hydrocarbon receptor repressor "
"132","PGEN_.00g017130","biosynthetic process","GO:0009058",12,"Day14_pink","Day14","pink","Q3U1U7","Aryl hydrocarbon receptor repressor (AhR repressor) (AhRR)","Aryl hydrocarbon receptor repressor "
"133","PGEN_.00g017130","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q3U1U7","Aryl hydrocarbon receptor repressor (AhR repressor) (AhRR)","Aryl hydrocarbon receptor repressor "
"134","PGEN_.00g017130","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q3U1U7","Aryl hydrocarbon receptor repressor (AhR repressor) (AhRR)","Aryl hydrocarbon receptor repressor "
"135","PGEN_.00g017180","cell cycle","GO:0007049",10,"Day14_brown","Day14","brown","P51955","Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (HSPK 21) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2) (NimA-like protein kinase 1)","Serine/threonine-protein kinase Nek2 "
"136","PGEN_.00g017350","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","P41894","Helix-loop-helix protein delilah (Protein taxi)","Helix-loop-helix protein delilah "
"137","PGEN_.00g017350","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","P41894","Helix-loop-helix protein delilah (Protein taxi)","Helix-loop-helix protein delilah "
"138","PGEN_.00g017990","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q9YIB9","Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)","Hypoxia-inducible factor 1-alpha "
"139","PGEN_.00g017990","biosynthetic process","GO:0009058",47,"Day7_yellow","Day7","yellow","Q9YIB9","Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)","Hypoxia-inducible factor 1-alpha "
"140","PGEN_.00g017990","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q9YIB9","Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)","Hypoxia-inducible factor 1-alpha "
"141","PGEN_.00g017990","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","Q9YIB9","Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)","Hypoxia-inducible factor 1-alpha "
"142","PGEN_.00g018000","cell death","GO:0008219",39,"Day21_yellow","Day21","yellow","B2RY56","RNA-binding protein 25 (RNA-binding motif protein 25)","RNA-binding protein 25 "
"143","PGEN_.00g018550","response to stress","GO:0006950",26,"Day7_yellow","Day7","yellow","Q9BQ69","ADP-ribose glycohydrolase MACROD1 (MACRO domain-containing protein 1) (O-acetyl-ADP-ribose deacetylase MACROD1) (EC 3.1.1.106) (Protein LRP16) ([Protein ADP-ribosylaspartate] hydrolase MACROD1) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase MACROD1) (EC 3.2.2.-)","ADP-ribose glycohydrolase MACROD1 "
"144","PGEN_.00g018860","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","Q1JQE0","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)","SNW domain-containing protein 1 "
"145","PGEN_.00g018860","mRNA processing","GO:0006397",10,"Day14_magenta","Day14","magenta","Q1JQE0","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)","SNW domain-containing protein 1 "
"146","PGEN_.00g018860","cellular nitrogen compound metaboli...","GO:0034641",20,"Day14_magenta","Day14","magenta","Q1JQE0","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)","SNW domain-containing protein 1 "
"147","PGEN_.00g018860","biosynthetic process","GO:0009058",47,"Day7_yellow","Day7","yellow","Q1JQE0","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)","SNW domain-containing protein 1 "
"148","PGEN_.00g019150","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","P27008","Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-)","Poly [ADP-ribose] polymerase 1 "
"149","PGEN_.00g019150","response to stress","GO:0006950",31,"Day21_black","Day21","black","P27008","Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-)","Poly [ADP-ribose] polymerase 1 "
"150","PGEN_.00g019150","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","P27008","Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-)","Poly [ADP-ribose] polymerase 1 "
"151","PGEN_.00g019150","cell death","GO:0008219",42,"Day21_black","Day21","black","P27008","Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-)","Poly [ADP-ribose] polymerase 1 "
"152","PGEN_.00g019210","catabolic process","GO:0009056",20,"Day14_brown","Day14","brown","P60901","Proteasome subunit alpha type-6 (EC 3.4.25.1) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain)","Proteasome subunit alpha type-6 "
"153","PGEN_.00g019320","vesicle-mediated transport","GO:0016192",26,"Day14_brown","Day14","brown","Q6BWX4","Cofilin (Actin-depolymerizing factor 1)","Cofilin "
"154","PGEN_.00g019320","transport","GO:0006810",68,"Day14_brown","Day14","brown","Q6BWX4","Cofilin (Actin-depolymerizing factor 1)","Cofilin "
"155","PGEN_.00g019450","lipid metabolic process","GO:0006629",10,"Day14_brown","Day14","brown","Q9DGJ3","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"156","PGEN_.00g019450","small molecule metabolic process","GO:0044281",10,"Day14_brown","Day14","brown","Q9DGJ3","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"157","PGEN_.00g019670","biosynthetic process","GO:0009058",13,"Day14_black","Day14","black","Q9D6N5","Dr1-associated corepressor (Dr1-associated protein 1) (Negative cofactor 2-alpha) (NC2-alpha)","Dr1-associated corepressor "
"158","PGEN_.00g019670","cellular nitrogen compound metaboli...","GO:0034641",13,"Day14_black","Day14","black","Q9D6N5","Dr1-associated corepressor (Dr1-associated protein 1) (Negative cofactor 2-alpha) (NC2-alpha)","Dr1-associated corepressor "
"159","PGEN_.00g019700","signal transduction","GO:0007165",18,"Day21_red","Day21","red","Q8IVH8","Mitogen-activated protein kinase kinase kinase kinase 3 (EC 2.7.11.1) (Germinal center kinase-related protein kinase) (GLK) (MAPK/ERK kinase kinase kinase 3) (MEK kinase kinase 3) (MEKKK 3)","Mitogen-activated protein kinase kinase kinase kinase 3 "
"160","PGEN_.00g019730","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","Q9UIU6","Homeobox protein SIX4 (Sine oculis homeobox homolog 4)","Homeobox protein SIX4 "
"161","PGEN_.00g019730","cell death","GO:0008219",39,"Day21_yellow","Day21","yellow","Q9UIU6","Homeobox protein SIX4 (Sine oculis homeobox homolog 4)","Homeobox protein SIX4 "
