"","Gene_IDs","slim_term","slim_cat","Gene_count","module_day","Day","moduleColor","Uniprot","Gene_term_EC","gene"
"105","PGEN_.00g009980","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q9BYK8","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein) (EC 3.6.4.-)","Helicase with zinc finger domain 2 "
"106","PGEN_.00g009980","ATPase activity","GO:0016887",7,"Day21_pink","Day21","pink","Q9BYK8","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein) (EC 3.6.4.-)","Helicase with zinc finger domain 2 "
"107","PGEN_.00g009980","nuclease activity","GO:0004518",3,"Day21_pink","Day21","pink","Q9BYK8","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein) (EC 3.6.4.-)","Helicase with zinc finger domain 2 "
"108","PGEN_.00g010670","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","A0A0R4IBK5","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha) (RING-type E3 ubiquitin transferase rnf213-alpha)","E3 ubiquitin-protein ligase rnf213-alpha "
"109","PGEN_.00g010690","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","E9Q555","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (Mysterin) (RING finger protein 213) (RING-type E3 ubiquitin transferase RNF213)","E3 ubiquitin-protein ligase RNF213 "
"110","PGEN_.00g010860","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","Q4V8D1","Cytochrome P450 2U1 (EC 1.14.14.1)","Cytochrome P450 2U1 "
"111","PGEN_.00g011050","DNA-binding transcription factor ac...","GO:0003700",9,"Day21_yellow","Day21","yellow","P61244","Protein max (Class D basic helix-loop-helix protein 4) (bHLHd4) (Myc-associated factor X)","Protein max "
"112","PGEN_.00g011050","DNA-binding transcription factor ac...","GO:0003700",11,"Day7_yellow","Day7","yellow","P61244","Protein max (Class D basic helix-loop-helix protein 4) (bHLHd4) (Myc-associated factor X)","Protein max "
"113","PGEN_.00g011150","enzyme binding","GO:0019899",37,"Day21_yellow","Day21","yellow","Q96L93","Kinesin-like protein KIF16B (Sorting nexin-23)","Kinesin-like protein KIF16B "
"114","PGEN_.00g011740","enzyme regulator activity","GO:0030234",29,"Day21_blue","Day21","blue","O43374","Ras GTPase-activating protein 4 (Calcium-promoted Ras inactivator) (Ras p21 protein activator 4) (RasGAP-activating-like protein 2)","Ras GTPase-activating protein 4 "
"115","PGEN_.00g011740","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","O43374","Ras GTPase-activating protein 4 (Calcium-promoted Ras inactivator) (Ras p21 protein activator 4) (RasGAP-activating-like protein 2)","Ras GTPase-activating protein 4 "
"116","PGEN_.00g012190","protein-macromolecule adaptor activ...","GO:0030674",3,"Day14_brown","Day14","brown","P62743","AP-2 complex subunit sigma (Adaptor protein complex AP-2 subunit sigma) (Adaptor-related protein complex 2 subunit sigma) (Clathrin assembly protein 2 sigma small chain) (Clathrin coat assembly protein AP17) (Clathrin coat-associated protein AP17) (Plasma membrane adaptor AP-2 17 kDa protein) (Sigma-adaptin 3b) (Sigma2-adaptin)","AP-2 complex subunit sigma "
"117","PGEN_.00g012200","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","P00185","Cytochrome P450 1A1 (CYP1A1) (EC 1.14.14.1) (CYPIA1) (Cytochrome P450 form 6) (Cytochrome P450-C) (Cytochrome P450-P1) (Cytochrome P450MT2) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152) [Cleaved into: Cytochrome P450MT2A; Cytochrome P450MT2B]","Cytochrome P450 1A1 "
"118","PGEN_.00g012340","transferase activity, transferring ...","GO:0016757",14,"Day21_pink","Day21","pink","Q8VDQ8","NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2) (mSIR2L2)","NAD-dependent protein deacetylase sirtuin-2 "
"119","PGEN_.00g012340","hydrolase activity, acting on carbo...","GO:0016810",2,"Day21_pink","Day21","pink","Q8VDQ8","NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2) (mSIR2L2)","NAD-dependent protein deacetylase sirtuin-2 "
"120","PGEN_.00g012340","enzyme binding","GO:0019899",15,"Day21_pink","Day21","pink","Q8VDQ8","NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2) (mSIR2L2)","NAD-dependent protein deacetylase sirtuin-2 "
"121","PGEN_.00g012340","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q8VDQ8","NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2) (mSIR2L2)","NAD-dependent protein deacetylase sirtuin-2 "
"122","PGEN_.00g012420","enzyme binding","GO:0019899",17,"Day7_brown","Day7","brown","Q9QYE6","Golgin subfamily A member 5 (Golgin-84) (Protein Ret-II) (Protein Sumiko)","Golgin subfamily A member 5 "
"123","PGEN_.00g012860","transcription factor binding","GO:0008134",4,"Day21_yellow","Day21","yellow","Q03017","NF-kappa-B inhibitor cactus","NF-kappa-B inhibitor cactus"
"124","PGEN_.00g012890","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q99M87","DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (mTid-1) (Tumorous imaginal discs protein Tid56 homolog)","DnaJ homolog subfamily A member 3, mitochondrial "
"125","PGEN_.00g013170","lipid binding","GO:0008289",17,"Day14_brown","Day14","brown","Q9DGJ3","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"126","PGEN_.00g013370","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","A8K0R7","Zinc finger protein 839 (Renal carcinoma antigen NY-REN-50)","Zinc finger protein 839 "
"127","PGEN_.00g013550","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q4JIJ3","Methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase) (Vitamin-B12 dependent methionine synthase) (MS)","Methionine synthase "
"128","PGEN_.00g013560","protein-macromolecule adaptor activ...","GO:0030674",7,"Day21_blue","Day21","blue","Q08DB5","Syntaxin-5","Syntaxin-5"
"129","PGEN_.00g013740","cytoskeletal protein binding","GO:0008092",9,"Day21_magenta","Day21","magenta","Q05BC3","Echinoderm microtubule-associated protein-like 1 (EMAP-1)","Echinoderm microtubule-associated protein-like 1 "
"130","PGEN_.00g013860","transmembrane transporter activity","GO:0022857",12,"Day21_blue","Day21","blue","P33527","Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)","Multidrug resistance-associated protein 1 "
"131","PGEN_.00g013860","transmembrane transporter activity","GO:0022857",7,"Day7_brown","Day7","brown","P33527","Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)","Multidrug resistance-associated protein 1 "
"132","PGEN_.00g014020","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","O95861","3'(2'),5'-bisphosphate nucleotidase 1 (EC 3.1.3.7) (Bisphosphate 3'-nucleotidase 1) (PAP-inositol 1,4-phosphatase) (PIP)","3'"
"133","PGEN_.00g014240","DNA binding","GO:0003677",20,"Day14_pink","Day14","pink","Q9H165","B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)","B-cell lymphoma/leukemia 11A "
"134","PGEN_.00g014240","DNA-binding transcription factor ac...","GO:0003700",6,"Day14_pink","Day14","pink","Q9H165","B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)","B-cell lymphoma/leukemia 11A "
"135","PGEN_.00g014370","ion binding","GO:0043167",24,"Day7_green","Day7","green","Q11002","Calpain-A (EC 3.4.22.-) (Calcium-activated neutral proteinase A) (CANP A) [Cleaved into: Calpain-A catalytic subunit]","Calpain-A "
"136","PGEN_.00g014380","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","P54923","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase) (EC 3.2.2.19) (ADP-ribose-L-arginine cleaving enzyme)","[Protein ADP-ribosylarginine] hydrolase "
"137","PGEN_.00g014380","enzyme binding","GO:0019899",17,"Day7_brown","Day7","brown","P54923","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase) (EC 3.2.2.19) (ADP-ribose-L-arginine cleaving enzyme)","[Protein ADP-ribosylarginine] hydrolase "
"138","PGEN_.00g014620","cytoskeletal protein binding","GO:0008092",18,"Day7_yellow","Day7","yellow","Q9ULG1","Chromatin-remodeling ATPase INO80 (hINO80) (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80) (INO80 complex subunit A)","Chromatin-remodeling ATPase INO80 "
"139","PGEN_.00g014620","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","Q9ULG1","Chromatin-remodeling ATPase INO80 (hINO80) (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80) (INO80 complex subunit A)","Chromatin-remodeling ATPase INO80 "
"140","PGEN_.00g014630","ATPase activity","GO:0016887",4,"Day21_red","Day21","red","Q6ZPV2","Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80)","Chromatin-remodeling ATPase INO80 "
"141","PGEN_.00g014630","cytoskeletal protein binding","GO:0008092",16,"Day14_brown","Day14","brown","Q6ZPV2","Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80)","Chromatin-remodeling ATPase INO80 "
"142","PGEN_.00g014630","ion binding","GO:0043167",154,"Day21_red","Day21","red","Q6ZPV2","Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80)","Chromatin-remodeling ATPase INO80 "
"143","PGEN_.00g014650","ion binding","GO:0043167",24,"Day7_green","Day7","green","P97677","Delta-like protein 1 (Drosophila Delta homolog 1) (Delta1)","Delta-like protein 1 "
"144","PGEN_.00g014740","lipid binding","GO:0008289",17,"Day7_brown","Day7","brown","P61917","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"145","PGEN_.00g014740","lipid binding","GO:0008289",17,"Day14_brown","Day14","brown","P61917","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)","NPC intracellular cholesterol transporter 2 "
"146","PGEN_.00g014860","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q5RKZ7","Molybdenum cofactor biosynthesis protein 1 [Includes: GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A); Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)]","Molybdenum cofactor biosynthesis protein 1 [Includes: GTP 3',8-cyclase "
"147","PGEN_.00g015030","peptidase activity","GO:0008233",29,"Day14_brown","Day14","brown","O55096","Dipeptidyl peptidase 3 (EC 3.4.14.4) (Dipeptidyl aminopeptidase III) (Dipeptidyl arylamidase III) (Dipeptidyl peptidase III) (DPP III) (Enkephalinase B)","Dipeptidyl peptidase 3 "
"148","PGEN_.00g015220","phosphatase activity","GO:0016791",8,"Day21_yellow","Day21","yellow","Q0IID7","Dual specificity protein phosphatase 10 (EC 3.1.3.16) (EC 3.1.3.48)","Dual specificity protein phosphatase 10 "
"149","PGEN_.00g015220","enzyme binding","GO:0019899",17,"Day7_brown","Day7","brown","Q0IID7","Dual specificity protein phosphatase 10 (EC 3.1.3.16) (EC 3.1.3.48)","Dual specificity protein phosphatase 10 "
"150","PGEN_.00g015770","ion binding","GO:0043167",39,"Day14_magenta","Day14","magenta","Q5RBN9","Transcriptional adapter 2-beta","Transcriptional adapter 2-beta"
"151","PGEN_.00g015780","enzyme regulator activity","GO:0030234",4,"Day7_green","Day7","green","Q868Z9","Papilin","Papilin"
"152","PGEN_.00g015800","enzyme regulator activity","GO:0030234",4,"Day7_green","Day7","green","O76840","Papilin (Abnormal cell migration protein 6)","Papilin "
"153","PGEN_.00g015860","transcription factor binding","GO:0008134",2,"Day14_black","Day14","black","P52655","Transcription initiation factor IIA subunit 1 (General transcription factor IIA subunit 1) (TFIIAL) (Transcription initiation factor TFIIA 42 kDa subunit) (TFIIA-42) [Cleaved into: Transcription initiation factor IIA alpha chain (TFIIA p35 subunit); Transcription initiation factor IIA beta chain (TFIIA p19 subunit)]","Transcription initiation factor IIA subunit 1 "
"154","PGEN_.00g015870","structural molecule activity","GO:0005198",9,"Day14_magenta","Day14","magenta","Q00963","Spectrin beta chain","Spectrin beta chain"
"155","PGEN_.00g015870","cytoskeletal protein binding","GO:0008092",12,"Day21_black","Day21","black","Q00963","Spectrin beta chain","Spectrin beta chain"
"156","PGEN_.00g015870","structural molecule activity","GO:0005198",7,"Day21_black","Day21","black","Q00963","Spectrin beta chain","Spectrin beta chain"
"157","PGEN_.00g015880","cytoskeletal protein binding","GO:0008092",32,"Day21_yellow","Day21","yellow","Q9NRC6","Spectrin beta chain, non-erythrocytic 5 (Beta-V spectrin)","Spectrin beta chain, non-erythrocytic 5 "
"158","PGEN_.00g016590","enzyme regulator activity","GO:0030234",12,"Day21_black","Day21","black","P0DP23","Calmodulin-1","Calmodulin-1"
"159","PGEN_.00g017010","lipid binding","GO:0008289",32,"Day21_blue","Day21","blue","Q91250","Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1)","Estrogen receptor "
"160","PGEN_.00g017010","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q91250","Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1)","Estrogen receptor "
"161","PGEN_.00g017170","lipid binding","GO:0008289",32,"Day21_blue","Day21","blue","E1BLZ4","Zinc finger FYVE domain-containing protein 26","Zinc finger FYVE domain-containing protein 26"
"162","PGEN_.00g017170","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","E1BLZ4","Zinc finger FYVE domain-containing protein 26","Zinc finger FYVE domain-containing protein 26"
"163","PGEN_.00g017180","kinase activity","GO:0016301",15,"Day14_brown","Day14","brown","P51955","Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (HSPK 21) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2) (NimA-like protein kinase 1)","Serine/threonine-protein kinase Nek2 "
"164","PGEN_.00g017530","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q58EM4","Damage-control phosphatase ARMT1 (EC 3.1.3.-) (Acidic residue methyltransferase 1) (Protein-glutamate O-methyltransferase) (EC 2.1.1.-) (Sugar phosphate phosphatase ARMT1)","Damage-control phosphatase ARMT1 "
"165","PGEN_.00g017830","kinase activity","GO:0016301",2,"Day7_brown","Day7","brown","Q16975","Calcium-independent protein kinase C (EC 2.7.11.13) (APL II)","Calcium-independent protein kinase C "
"166","PGEN_.00g017830","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q16975","Calcium-independent protein kinase C (EC 2.7.11.13) (APL II)","Calcium-independent protein kinase C "
"167","PGEN_.00g017980","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q9H477","Ribokinase (RK) (EC 2.7.1.15)","Ribokinase "
"168","PGEN_.00g017990","DNA-binding transcription factor ac...","GO:0003700",11,"Day7_yellow","Day7","yellow","Q9YIB9","Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)","Hypoxia-inducible factor 1-alpha "
"169","PGEN_.00g018460","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","E3VWI4","1-deoxypentalenic acid 11-beta-hydroxylase (EC 1.14.11.35) (Pentalenolactone biosynthesis protein H)","1-deoxypentalenic acid 11-beta-hydroxylase "
"170","PGEN_.00g018500","ion binding","GO:0043167",33,"Day14_brown","Day14","brown","P47990","Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)]","Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase "
"171","PGEN_.00g018500","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","P47990","Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)]","Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase "
"172","PGEN_.00g018550","hydrolase activity, acting on glyco...","GO:0016798",2,"Day21_yellow","Day21","yellow","Q9BQ69","ADP-ribose glycohydrolase MACROD1 (MACRO domain-containing protein 1) (O-acetyl-ADP-ribose deacetylase MACROD1) (EC 3.1.1.106) (Protein LRP16) ([Protein ADP-ribosylaspartate] hydrolase MACROD1) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase MACROD1) (EC 3.2.2.-)","ADP-ribose glycohydrolase MACROD1 "
"173","PGEN_.00g018550","hydrolase activity, acting on glyco...","GO:0016798",5,"Day7_yellow","Day7","yellow","Q9BQ69","ADP-ribose glycohydrolase MACROD1 (MACRO domain-containing protein 1) (O-acetyl-ADP-ribose deacetylase MACROD1) (EC 3.1.1.106) (Protein LRP16) ([Protein ADP-ribosylaspartate] hydrolase MACROD1) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase MACROD1) (EC 3.2.2.-)","ADP-ribose glycohydrolase MACROD1 "
